"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","wheelchair_accessible","bikes_allowed","jp_trip_desc","jp_trip_desc_symbol","jp_office_id"
"1佐賀大学病院線","1_平日","1_平日_12時53分_系統506211","50　神野公園・佐賀大学病院（中央大通り・バスセンター 経由）","","","","1佐賀大学病院線(506211)","","0","","",""
"1佐賀大学病院線","1_平日","1_平日_13時23分_系統506211","50　神野公園・佐賀大学病院（中央大通り・バスセンター 経由）","","","","1佐賀大学病院線(506211)","","0","","",""
"1佐賀大学病院線","1_平日","1_平日_14時23分_系統506211","50　神野公園・佐賀大学病院（中央大通り・バスセンター 経由）","","","","1佐賀大学病院線(506211)","","0","","",""
"1佐賀大学病院線","1_平日","1_平日_14時53分_系統506211","50　神野公園・佐賀大学病院（中央大通り・バスセンター 経由）","","","","1佐賀大学病院線(506211)","","0","","",""
"1佐賀大学病院線","1_平日","1_平日_15時23分_系統506211","50　神野公園・佐賀大学病院（中央大通り・バスセンター 経由）","","","","1佐賀大学病院線(506211)","","0","","",""
"1佐賀大学病院線","1_平日","1_平日_16時23分_系統506211","50　神野公園・佐賀大学病院（中央大通り・バスセンター 経由）","","","","1佐賀大学病院線(506211)","","0","","",""
"1佐賀大学病院線","1_平日","1_平日_18時02分_系統506211","50　神野公園・佐賀大学病院（中央大通り・バスセンター 経由）","","","","1佐賀大学病院線(506211)","","0","","",""
"1佐賀大学病院線","1_平日","1_平日_18時32分_系統506211","50　神野公園・佐賀大学病院（中央大通り・バスセンター 経由）","","","","1佐賀大学病院線(506211)","","0","","",""
"1佐賀大学病院線","1_平日","1_平日_07時10分_系統506212","6　佐賀城跡（医学部西・神野公園・バスセンター 経由）","","","","1佐賀大学病院線(506212)","","0","","",""
"1佐賀大学病院線","1_平日","1_平日_08時35分_系統506212","6　佐賀城跡（医学部西・神野公園・バスセンター 経由）","","","","1佐賀大学病院線(506212)","","0","","",""
"1佐賀大学病院線","1_平日","1_平日_10時10分_系統506212","6　佐賀城跡（医学部西・神野公園・バスセンター 経由）","","","","1佐賀大学病院線(506212)","","0","","",""
"1佐賀大学病院線","1_平日","1_平日_10時40分_系統506212","6　佐賀城跡（医学部西・神野公園・バスセンター 経由）","","","","1佐賀大学病院線(506212)","","0","","",""
"1佐賀大学病院線","1_平日","1_平日_15時40分_系統506212","6　佐賀城跡（医学部西・神野公園・バスセンター 経由）","","","","1佐賀大学病院線(506212)","","0","","",""
"1佐賀大学病院線","1_土日祝","1_土日祝_07時37分_系統506212","6　佐賀城跡（医学部西・神野公園・バスセンター 経由）","","","","1佐賀大学病院線(506212)","","0","","",""
"1佐賀東高校線","1_平日","1_平日_08時03分_系統221111","22　龍谷学園・佐賀東高校（唐人町・県庁前・大隈重信記念館・大崎 経由）","","","","1佐賀東高校線(221111)","","0","","",""
"1佐賀空港線","1_平日","1_平日_05時35分_系統901111","7　準急・佐賀空港（国内線）　※羽田便接続バス（県庁前・県庁舎・博物館前・袋入口 経由）","","","","1佐賀空港線(901111)","","0","","",""
"1佐賀空港線","1_平日","1_平日_07時03分_系統901111","7　準急・佐賀空港（国内線）　※羽田便接続バス（県庁前・県庁舎・博物館前・袋入口 経由）","","","","1佐賀空港線(901111)","","0","","",""
"1佐賀空港線","1_平日","1_平日_08時25分_系統901111","7　準急・佐賀空港（国内線）　※羽田便接続バス（県庁前・県庁舎・博物館前・袋入口 経由）","","","","1佐賀空港線(901111)","","0","","",""
"1佐賀空港線","1_平日","1_平日_10時30分_系統901111","7　準急・佐賀空港（国内線）　※羽田便接続バス（県庁前・県庁舎・博物館前・袋入口 経由）","","","","1佐賀空港線(901111)","","0","","",""
"1佐賀空港線","1_平日","1_平日_14時30分_系統901111","7　準急・佐賀空港（国内線）　※羽田便接続バス（県庁前・県庁舎・博物館前・袋入口 経由）","","","","1佐賀空港線(901111)","","0","","",""
"1佐賀空港線","1_平日","1_平日_17時30分_系統901111","7　準急・佐賀空港（国内線）　※羽田便接続バス（県庁前・県庁舎・博物館前・袋入口 経由）","","","","1佐賀空港線(901111)","","0","","",""
"1佐賀空港線","1_土日祝","1_土日祝_05時35分_系統901111","7　準急・佐賀空港（国内線）　※羽田便接続バス（県庁前・県庁舎・博物館前・袋入口 経由）","","","","1佐賀空港線(901111)","","0","","",""
"1佐賀空港線","1_土日祝","1_土日祝_08時25分_系統901111","7　準急・佐賀空港（国内線）　※羽田便接続バス（県庁前・県庁舎・博物館前・袋入口 経由）","","","","1佐賀空港線(901111)","","0","","",""
"1佐賀空港線","1_土日祝","1_土日祝_10時30分_系統901111","7　準急・佐賀空港（国内線）　※羽田便接続バス（県庁前・県庁舎・博物館前・袋入口 経由）","","","","1佐賀空港線(901111)","","0","","",""
"1佐賀空港線","1_土日祝","1_土日祝_14時30分_系統901111","7　準急・佐賀空港（国内線）　※羽田便接続バス（県庁前・県庁舎・博物館前・袋入口 経由）","","","","1佐賀空港線(901111)","","0","","",""
"1佐賀空港線","1_土日祝","1_土日祝_17時30分_系統901111","7　準急・佐賀空港（国内線）　※羽田便接続バス（県庁前・県庁舎・博物館前・袋入口 経由）","","","","1佐賀空港線(901111)","","0","","",""
"1佐賀空港線","1_平日","1_平日_09時30分_系統901112","1　準急・佐賀駅バスセンター　【国内線到着ロビー前から発車】　※羽田便接続バス","","","","1佐賀空港線(901112)","","0","","",""
"1佐賀空港線","1_平日","1_平日_11時40分_系統901112","1　準急・佐賀駅バスセンター　【国内線到着ロビー前から発車】　※羽田便接続バス","","","","1佐賀空港線(901112)","","0","","",""
"1佐賀空港線","1_平日","1_平日_15時30分_系統901112","1　準急・佐賀駅バスセンター　【国内線到着ロビー前から発車】　※羽田便接続バス","","","","1佐賀空港線(901112)","","0","","",""
"1佐賀空港線","1_平日","1_平日_18時30分_系統901112","1　準急・佐賀駅バスセンター　【国内線到着ロビー前から発車】　※羽田便接続バス","","","","1佐賀空港線(901112)","","0","","",""
"1佐賀空港線","1_平日","1_平日_19時10分_系統901112","1　準急・佐賀駅バスセンター　【国内線到着ロビー前から発車】　※羽田便接続バス","","","","1佐賀空港線(901112)","","0","","",""
"1佐賀空港線","1_平日","1_平日_21時40分_系統901112","1　準急・佐賀駅バスセンター　【国内線到着ロビー前から発車】　※羽田便接続バス","","","","1佐賀空港線(901112)","","0","","",""
"1佐賀空港線","1_土日祝","1_土日祝_09時30分_系統901112","1　準急・佐賀駅バスセンター　【国内線到着ロビー前から発車】　※羽田便接続バス","","","","1佐賀空港線(901112)","","0","","",""
"1佐賀空港線","1_土日祝","1_土日祝_11時40分_系統901112","1　準急・佐賀駅バスセンター　【国内線到着ロビー前から発車】　※羽田便接続バス","","","","1佐賀空港線(901112)","","0","","",""
"1佐賀空港線","1_土日祝","1_土日祝_15時30分_系統901112","1　準急・佐賀駅バスセンター　【国内線到着ロビー前から発車】　※羽田便接続バス","","","","1佐賀空港線(901112)","","0","","",""
"1佐賀空港線","1_土日祝","1_土日祝_18時30分_系統901112","1　準急・佐賀駅バスセンター　【国内線到着ロビー前から発車】　※羽田便接続バス","","","","1佐賀空港線(901112)","","0","","",""
"1佐賀空港線","1_土日祝","1_土日祝_21時40分_系統901112","1　準急・佐賀駅バスセンター　【国内線到着ロビー前から発車】　※羽田便接続バス","","","","1佐賀空港線(901112)","","0","","",""
"1佐賀空港線","1_月・水・金・日のみ運行","1_月・水・金・日のみ運行_08時35分_系統901211","7　直行・佐賀空港（国際線）　※ソウル便接続バス","","","","1佐賀空港線(901211)","","0","","",""
"1佐賀空港線","1_月・水・金・日のみ運行","1_月・水・金・日のみ運行_10時35分_系統901212","1　直行・佐賀駅バスセンター　【国際線到着ロビー前から発車】　※ソウル便接続バス","","","","1佐賀空港線(901212)","","0","","",""
"1佐賀空港線","1_月・水・金のみ運行","1_月・水・金のみ運行_09時50分_系統910011","7　直行・佐賀空港（国際線）　※上海便接続バス","","","","1佐賀空港線(910011)","","0","","",""
"1佐賀空港線","1_日のみ運行","1_日のみ運行_12時05分_系統910011","7　直行・佐賀空港（国際線）　※上海便接続バス","","","","1佐賀空港線(910011)","","0","","",""
"1佐賀空港線","1_月・水・金のみ運行","1_月・水・金のみ運行_11時50分_系統910012","1　直行・佐賀駅バスセンター　【国際線到着ロビー前から発車】　※上海便接続バス","","","","1佐賀空港線(910012)","","0","","",""
"1佐賀空港線","1_日のみ運行","1_日のみ運行_14時10分_系統910012","1　直行・佐賀駅バスセンター　【国際線到着ロビー前から発車】　※上海便接続バス","","","","1佐賀空港線(910012)","","0","","",""
"1佐賀空港線","1_月・水・金のみ運行","1_月・水・金のみ運行_09時55分_系統910021","7　直行・佐賀空港（国際線）　※上海便接続バス","","","","1佐賀空港線(910021)","","0","","",""
"1佐賀空港線","1_日のみ運行","1_日のみ運行_12時10分_系統910021","7　直行・佐賀空港（国際線）　※上海便接続バス","","","","1佐賀空港線(910021)","","0","","",""
"1佐賀空港線","1_月・水・金のみ運行","1_月・水・金のみ運行_12時10分_系統910022","1　直行・佐賀駅バスセンター　【国際線到着ロビー前から発車】　※上海便接続バス","","","","1佐賀空港線(910022)","","0","","",""
"1佐賀空港線","1_日のみ運行","1_日のみ運行_14時30分_系統910022","1　直行・佐賀駅バスセンター　【国際線到着ロビー前から発車】　※上海便接続バス","","","","1佐賀空港線(910022)","","0","","",""
"1佐賀空港線","1_火・日のみ運行","1_火・日のみ運行_09時10分_系統910031","7　直行・佐賀空港（国際線）　※台北便接続バス","","","","1佐賀空港線(910031)","","0","","",""
"1佐賀空港線","1_木のみ運行","1_木のみ運行_10時10分_系統910031","7　直行・佐賀空港（国際線）　※台北便接続バス","","","","1佐賀空港線(910031)","","0","","",""
"1佐賀空港線","1_木のみ運行","1_木のみ運行_10時05分_系統910032","1　直行・佐賀駅バスセンター　【国際線到着ロビー前から発車】　※台北便接続バス","","","","1佐賀空港線(910032)","","0","","",""
"1佐賀空港線","1_日のみ運行","1_日のみ運行_11時10分_系統910032","1　直行・佐賀駅バスセンター　【国際線到着ロビー前から発車】　※台北便接続バス","","","","1佐賀空港線(910032)","","0","","",""
"1佐賀空港線","1_木のみ運行","1_木のみ運行_12時00分_系統910032","1　直行・佐賀駅バスセンター　【国際線到着ロビー前から発車】　※台北便接続バス","","","","1佐賀空港線(910032)","","0","","",""
"1兵庫線","1_平日","1_平日_07時05分_系統561111","56　兵庫・久保泉工業団地（佐賀中部病院西・うえむら病院前・徳永 経由）","","","","1兵庫線(561111)","","0","","",""
"1兵庫線","1_平日","1_平日_08時00分_系統561111","56　兵庫・久保泉工業団地（佐賀中部病院西・うえむら病院前・徳永 経由）","","","","1兵庫線(561111)","","0","","",""
"1兵庫線","1_平日","1_平日_19時20分_系統561111","56　兵庫・久保泉工業団地（佐賀中部病院西・うえむら病院前・徳永 経由）","","","","1兵庫線(561111)","","0","","",""
"1兵庫線","1_平日","1_平日_20時20分_系統561111","56　兵庫・久保泉工業団地（佐賀中部病院西・うえむら病院前・徳永 経由）","","","","1兵庫線(561111)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_07時05分_系統561111","56　兵庫・久保泉工業団地（佐賀中部病院西・うえむら病院前・徳永 経由）","","","","1兵庫線(561111)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_07時40分_系統561111","56　兵庫・久保泉工業団地（佐賀中部病院西・うえむら病院前・徳永 経由）","","","","1兵庫線(561111)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_08時25分_系統561111","56　兵庫・久保泉工業団地（佐賀中部病院西・うえむら病院前・徳永 経由）","","","","1兵庫線(561111)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_09時20分_系統561111","56　兵庫・久保泉工業団地（佐賀中部病院西・うえむら病院前・徳永 経由）","","","","1兵庫線(561111)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_10時20分_系統561111","56　兵庫・久保泉工業団地（佐賀中部病院西・うえむら病院前・徳永 経由）","","","","1兵庫線(561111)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_11時20分_系統561111","56　兵庫・久保泉工業団地（佐賀中部病院西・うえむら病院前・徳永 経由）","","","","1兵庫線(561111)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_12時20分_系統561111","56　兵庫・久保泉工業団地（佐賀中部病院西・うえむら病院前・徳永 経由）","","","","1兵庫線(561111)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_13時20分_系統561111","56　兵庫・久保泉工業団地（佐賀中部病院西・うえむら病院前・徳永 経由）","","","","1兵庫線(561111)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_14時20分_系統561111","56　兵庫・久保泉工業団地（佐賀中部病院西・うえむら病院前・徳永 経由）","","","","1兵庫線(561111)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_15時20分_系統561111","56　兵庫・久保泉工業団地（佐賀中部病院西・うえむら病院前・徳永 経由）","","","","1兵庫線(561111)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_16時20分_系統561111","56　兵庫・久保泉工業団地（佐賀中部病院西・うえむら病院前・徳永 経由）","","","","1兵庫線(561111)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_17時20分_系統561111","56　兵庫・久保泉工業団地（佐賀中部病院西・うえむら病院前・徳永 経由）","","","","1兵庫線(561111)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_18時20分_系統561111","56　兵庫・久保泉工業団地（佐賀中部病院西・うえむら病院前・徳永 経由）","","","","1兵庫線(561111)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_19時20分_系統561111","56　兵庫・久保泉工業団地（佐賀中部病院西・うえむら病院前・徳永 経由）","","","","1兵庫線(561111)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_20時20分_系統561111","56　兵庫・久保泉工業団地（佐賀中部病院西・うえむら病院前・徳永 経由）","","","","1兵庫線(561111)","","0","","",""
"1兵庫線","1_平日","1_平日_16時52分_系統561112","1　佐賀駅バスセンター（佐賀中部病院 経由）","","","","1兵庫線(561112)","","0","","",""
"1兵庫線","1_平日","1_平日_17時58分_系統561112","1　佐賀駅バスセンター（佐賀中部病院 経由）","","","","1兵庫線(561112)","","0","","",""
"1兵庫線","1_平日","1_平日_18時58分_系統561112","1　佐賀駅バスセンター（佐賀中部病院 経由）","","","","1兵庫線(561112)","","0","","",""
"1兵庫線","1_平日","1_平日_19時51分_系統561112","1　佐賀駅バスセンター（佐賀中部病院 経由）","","","","1兵庫線(561112)","","0","","",""
"1兵庫線","1_平日","1_平日_20時48分_系統561112","1　佐賀駅バスセンター（佐賀中部病院 経由）","","","","1兵庫線(561112)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_08時10分_系統561112","1　佐賀駅バスセンター（佐賀中部病院 経由）","","","","1兵庫線(561112)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_08時57分_系統561112","1　佐賀駅バスセンター（佐賀中部病院 経由）","","","","1兵庫線(561112)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_09時53分_系統561112","1　佐賀駅バスセンター（佐賀中部病院 経由）","","","","1兵庫線(561112)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_10時53分_系統561112","1　佐賀駅バスセンター（佐賀中部病院 経由）","","","","1兵庫線(561112)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_11時53分_系統561112","1　佐賀駅バスセンター（佐賀中部病院 経由）","","","","1兵庫線(561112)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_12時53分_系統561112","1　佐賀駅バスセンター（佐賀中部病院 経由）","","","","1兵庫線(561112)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_13時53分_系統561112","1　佐賀駅バスセンター（佐賀中部病院 経由）","","","","1兵庫線(561112)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_14時53分_系統561112","1　佐賀駅バスセンター（佐賀中部病院 経由）","","","","1兵庫線(561112)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_15時53分_系統561112","1　佐賀駅バスセンター（佐賀中部病院 経由）","","","","1兵庫線(561112)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_16時52分_系統561112","1　佐賀駅バスセンター（佐賀中部病院 経由）","","","","1兵庫線(561112)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_17時52分_系統561112","1　佐賀駅バスセンター（佐賀中部病院 経由）","","","","1兵庫線(561112)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_18時54分_系統561112","1　佐賀駅バスセンター（佐賀中部病院 経由）","","","","1兵庫線(561112)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_19時51分_系統561112","1　佐賀駅バスセンター（佐賀中部病院 経由）","","","","1兵庫線(561112)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_20時48分_系統561112","1　佐賀駅バスセンター（佐賀中部病院 経由）","","","","1兵庫線(561112)","","0","","",""
"1兵庫線","1_平日","1_平日_11時12分_系統562111","56　兵庫・久保泉工業団地（佐賀中部病院・徳永 経由）","","","","1兵庫線(562111)","","0","","",""
"1兵庫線","1_平日","1_平日_12時12分_系統562111","56　兵庫・久保泉工業団地（佐賀中部病院・徳永 経由）","","","","1兵庫線(562111)","","0","","",""
"1兵庫線","1_平日","1_平日_13時12分_系統562111","56　兵庫・久保泉工業団地（佐賀中部病院・徳永 経由）","","","","1兵庫線(562111)","","0","","",""
"1兵庫線","1_平日","1_平日_14時12分_系統562111","56　兵庫・久保泉工業団地（佐賀中部病院・徳永 経由）","","","","1兵庫線(562111)","","0","","",""
"1兵庫線","1_平日","1_平日_15時12分_系統562111","56　兵庫・久保泉工業団地（佐賀中部病院・徳永 経由）","","","","1兵庫線(562111)","","0","","",""
"1兵庫線","1_平日","1_平日_18時11分_系統562111","56　兵庫・久保泉工業団地（佐賀中部病院・徳永 経由）","","","","1兵庫線(562111)","","0","","",""
"1兵庫線","1_平日","1_平日_08時24分_系統562112","2　県庁前・佐嘉神社前（佐賀中部病院・バスセンター・中央大通り 経由）","","","","1兵庫線(562112)","","0","","",""
"1兵庫線","1_平日","1_平日_09時53分_系統562112","2　県庁前・佐嘉神社前（佐賀中部病院・バスセンター・中央大通り 経由）","","","","1兵庫線(562112)","","0","","",""
"1兵庫線","1_平日","1_平日_10時53分_系統562112","2　県庁前・佐嘉神社前（佐賀中部病院・バスセンター・中央大通り 経由）","","","","1兵庫線(562112)","","0","","",""
"1兵庫線","1_平日","1_平日_11時53分_系統562112","2　県庁前・佐嘉神社前（佐賀中部病院・バスセンター・中央大通り 経由）","","","","1兵庫線(562112)","","0","","",""
"1兵庫線","1_平日","1_平日_13時53分_系統562112","2　県庁前・佐嘉神社前（佐賀中部病院・バスセンター・中央大通り 経由）","","","","1兵庫線(562112)","","0","","",""
"1兵庫線","1_平日","1_平日_14時53分_系統562112","2　県庁前・佐嘉神社前（佐賀中部病院・バスセンター・中央大通り 経由）","","","","1兵庫線(562112)","","0","","",""
"1兵庫線","1_平日","1_平日_12時53分_系統563112","3　佐賀女子短大・高校（佐賀中部病院・バスセンター・中央大通り 経由）","","","","1兵庫線(563112)","","0","","",""
"1兵庫線","1_平日","1_平日_15時53分_系統563112","3　佐賀女子短大・高校（佐賀中部病院・バスセンター・中央大通り 経由）","","","","1兵庫線(563112)","","0","","",""
"1兵庫線","1_平日","1_平日_16時02分_系統564111","56　兵庫・久保泉工業団地（佐賀大学・中央大通り・バスセンター 経由）","","","","1兵庫線(564111)","","0","","",""
"1兵庫線","1_平日","1_平日_07時35分_系統564112","4　佐賀女子短大・高校（佐賀中部病院・バスセンター・女子短大 経由）","","","","1兵庫線(564112)","","0","","",""
"1兵庫線","1_平日","1_平日_08時13分_系統566111","56　兵庫・久保泉工業団地（中央大通り・バスセンター 経由）","","","","1兵庫線(566111)","","0","","",""
"1兵庫線","1_平日","1_平日_09時08分_系統566111","56　兵庫・久保泉工業団地（中央大通り・バスセンター 経由）","","","","1兵庫線(566111)","","0","","",""
"1兵庫線","1_平日","1_平日_10時08分_系統566111","56　兵庫・久保泉工業団地（中央大通り・バスセンター 経由）","","","","1兵庫線(566111)","","0","","",""
"1兵庫線","1_平日","1_平日_17時07分_系統566111","56　兵庫・久保泉工業団地（中央大通り・バスセンター 経由）","","","","1兵庫線(566111)","","0","","",""
"1兵庫線","1_平日","1_平日_08時57分_系統566112","6　佐賀城跡（佐賀中部病院・バスセンター・中央大通り 経由）","","","","1兵庫線(566112)","","0","","",""
"1兵庫線","1_土日祝","1_土日祝_07時33分_系統566112","6　佐賀城跡（佐賀中部病院・バスセンター・中央大通り 経由）","","","","1兵庫線(566112)","","0","","",""
"1卸センター線","1_平日","1_平日_09時20分_系統511111","51　卸センター・佐賀大学病院（西九大神園・鍋島東団地 経由）","","","","1卸センター線(511111)","","0","","",""
"1卸センター線","1_平日","1_平日_10時20分_系統511111","51　卸センター・佐賀大学病院（西九大神園・鍋島東団地 経由）","","","","1卸センター線(511111)","","0","","",""
"1卸センター線","1_平日","1_平日_11時20分_系統511111","51　卸センター・佐賀大学病院（西九大神園・鍋島東団地 経由）","","","","1卸センター線(511111)","","0","","",""
"1卸センター線","1_平日","1_平日_12時20分_系統511111","51　卸センター・佐賀大学病院（西九大神園・鍋島東団地 経由）","","","","1卸センター線(511111)","","0","","",""
"1卸センター線","1_平日","1_平日_13時20分_系統511111","51　卸センター・佐賀大学病院（西九大神園・鍋島東団地 経由）","","","","1卸センター線(511111)","","0","","",""
"1卸センター線","1_平日","1_平日_14時20分_系統511111","51　卸センター・佐賀大学病院（西九大神園・鍋島東団地 経由）","","","","1卸センター線(511111)","","0","","",""
"1卸センター線","1_平日","1_平日_15時20分_系統511111","51　卸センター・佐賀大学病院（西九大神園・鍋島東団地 経由）","","","","1卸センター線(511111)","","0","","",""
"1卸センター線","1_平日","1_平日_16時20分_系統511111","51　卸センター・佐賀大学病院（西九大神園・鍋島東団地 経由）","","","","1卸センター線(511111)","","0","","",""
"1卸センター線","1_土日祝","1_土日祝_09時35分_系統511111","51　卸センター・佐賀大学病院（西九大神園・鍋島東団地 経由）","","","","1卸センター線(511111)","","0","","",""
"1卸センター線","1_土日祝","1_土日祝_11時35分_系統511111","51　卸センター・佐賀大学病院（西九大神園・鍋島東団地 経由）","","","","1卸センター線(511111)","","0","","",""
"1卸センター線","1_土日祝","1_土日祝_13時35分_系統511111","51　卸センター・佐賀大学病院（西九大神園・鍋島東団地 経由）","","","","1卸センター線(511111)","","0","","",""
"1卸センター線","1_土日祝","1_土日祝_15時35分_系統511111","51　卸センター・佐賀大学病院（西九大神園・鍋島東団地 経由）","","","","1卸センター線(511111)","","0","","",""
"1卸センター線","1_平日","1_平日_09時50分_系統511112","1　卸センター・佐賀駅バスセンター（医大正門・西九大神園・電通通り 経由）","","","","1卸センター線(511112)","","0","","",""
"1卸センター線","1_平日","1_平日_10時50分_系統511112","1　卸センター・佐賀駅バスセンター（医大正門・西九大神園・電通通り 経由）","","","","1卸センター線(511112)","","0","","",""
"1卸センター線","1_平日","1_平日_11時50分_系統511112","1　卸センター・佐賀駅バスセンター（医大正門・西九大神園・電通通り 経由）","","","","1卸センター線(511112)","","0","","",""
"1卸センター線","1_平日","1_平日_12時50分_系統511112","1　卸センター・佐賀駅バスセンター（医大正門・西九大神園・電通通り 経由）","","","","1卸センター線(511112)","","0","","",""
"1卸センター線","1_平日","1_平日_13時50分_系統511112","1　卸センター・佐賀駅バスセンター（医大正門・西九大神園・電通通り 経由）","","","","1卸センター線(511112)","","0","","",""
"1卸センター線","1_平日","1_平日_14時50分_系統511112","1　卸センター・佐賀駅バスセンター（医大正門・西九大神園・電通通り 経由）","","","","1卸センター線(511112)","","0","","",""
"1卸センター線","1_平日","1_平日_15時50分_系統511112","1　卸センター・佐賀駅バスセンター（医大正門・西九大神園・電通通り 経由）","","","","1卸センター線(511112)","","0","","",""
"1卸センター線","1_平日","1_平日_16時50分_系統511112","1　卸センター・佐賀駅バスセンター（医大正門・西九大神園・電通通り 経由）","","","","1卸センター線(511112)","","0","","",""
"1卸センター線","1_土日祝","1_土日祝_10時05分_系統511112","1　卸センター・佐賀駅バスセンター（医大正門・西九大神園・電通通り 経由）","","","","1卸センター線(511112)","","0","","",""
"1卸センター線","1_土日祝","1_土日祝_12時05分_系統511112","1　卸センター・佐賀駅バスセンター（医大正門・西九大神園・電通通り 経由）","","","","1卸センター線(511112)","","0","","",""
"1卸センター線","1_土日祝","1_土日祝_14時05分_系統511112","1　卸センター・佐賀駅バスセンター（医大正門・西九大神園・電通通り 経由）","","","","1卸センター線(511112)","","0","","",""
"1卸センター線","1_土日祝","1_土日祝_16時05分_系統511112","1　卸センター・佐賀駅バスセンター（医大正門・西九大神園・電通通り 経由）","","","","1卸センター線(511112)","","0","","",""
"1嘉瀬新町線","1_平日","1_平日_19時30分_系統271111","27　嘉瀬新町・くぼた特産物直売所（唐人町・県庁前 経由）","","","","1嘉瀬新町線(271111)","","0","","",""
"1嘉瀬新町線","1_平日","1_平日_20時25分_系統271111","27　嘉瀬新町・くぼた特産物直売所（唐人町・県庁前 経由）","","","","1嘉瀬新町線(271111)","","0","","",""
"1嘉瀬新町線","1_土日祝","1_土日祝_19時30分_系統271111","27　嘉瀬新町・くぼた特産物直売所（唐人町・県庁前 経由）","","","","1嘉瀬新町線(271111)","","0","","",""
"1嘉瀬新町線","1_土日祝","1_土日祝_20時25分_系統271111","27　嘉瀬新町・くぼた特産物直売所（唐人町・県庁前 経由）","","","","1嘉瀬新町線(271111)","","0","","",""
"1嘉瀬新町線","1_平日","1_平日_06時55分_系統271122","1　唐人町・佐賀駅バスセンター（嘉瀬新町・長瀬町・中央大通り 経由）","","","","1嘉瀬新町線(271122)","","0","","",""
"1嘉瀬新町線","1_平日","1_平日_07時15分_系統271122","1　唐人町・佐賀駅バスセンター（嘉瀬新町・長瀬町・中央大通り 経由）","","","","1嘉瀬新町線(271122)","","0","","",""
"1嘉瀬新町線","1_土日祝","1_土日祝_07時37分_系統271122","1　唐人町・佐賀駅バスセンター（嘉瀬新町・長瀬町・中央大通り 経由）","","","","1嘉瀬新町線(271122)","","0","","",""
"1嘉瀬新町線","1_平日","1_平日_08時10分_系統271211","27　嘉瀬新町・くぼた特産物直売所（唐人町・県庁前・医療センター好生館 経由）","","","","1嘉瀬新町線(271211)","","0","","",""
"1嘉瀬新町線","1_平日","1_平日_09時35分_系統271211","27　嘉瀬新町・くぼた特産物直売所（唐人町・県庁前・医療センター好生館 経由）","","","","1嘉瀬新町線(271211)","","0","","",""
"1嘉瀬新町線","1_平日","1_平日_10時35分_系統271211","27　嘉瀬新町・くぼた特産物直売所（唐人町・県庁前・医療センター好生館 経由）","","","","1嘉瀬新町線(271211)","","0","","",""
"1嘉瀬新町線","1_平日","1_平日_11時35分_系統271211","27　嘉瀬新町・くぼた特産物直売所（唐人町・県庁前・医療センター好生館 経由）","","","","1嘉瀬新町線(271211)","","0","","",""
"1嘉瀬新町線","1_平日","1_平日_12時35分_系統271211","27　嘉瀬新町・くぼた特産物直売所（唐人町・県庁前・医療センター好生館 経由）","","","","1嘉瀬新町線(271211)","","0","","",""
"1嘉瀬新町線","1_平日","1_平日_13時35分_系統271211","27　嘉瀬新町・くぼた特産物直売所（唐人町・県庁前・医療センター好生館 経由）","","","","1嘉瀬新町線(271211)","","0","","",""
"1嘉瀬新町線","1_平日","1_平日_14時35分_系統271211","27　嘉瀬新町・くぼた特産物直売所（唐人町・県庁前・医療センター好生館 経由）","","","","1嘉瀬新町線(271211)","","0","","",""
"1嘉瀬新町線","1_平日","1_平日_15時35分_系統271211","27　嘉瀬新町・くぼた特産物直売所（唐人町・県庁前・医療センター好生館 経由）","","","","1嘉瀬新町線(271211)","","0","","",""
